Nombre de Proyecto/Programa,Agencia financiera,Contador de proyectos,1999,1999_2,2000,2000_2,2001,2001_2,2002,2002_2,2003,2003_2,2004,2004_2,2005,2005_2,2006,2006_2,2007,2007_2,2008,2008_2,2009,2009_2,2010,2010_2,2011,2011_2,2012,2012_2,2013,2013_2,2014,2014_2,Total,Total_2
,,,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales,Compromisos Reales,Desembolsos reales
  Diálogo estratégico : Diseño de Programas y Políticas Públicas en Honduras,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,349374.0,8780.0,,210630.0,,76370.0,,53594.0,,,,,349374.0,349374.0
  Enmienda a la Propuesta de Préstamo 2745/BL-HO [Contribución de COSUDE al Programa Seguridad y Prevención de la Violencia],Cooperación Suiza para el Desarrollo y la Cooperación,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6600000.0,,,,,1384192.0,6600000.0,1384192.0
  Apoyo para Mujeres y Niños Vulnerables en Areas Pobres Mediante Intervenciones,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664800.0,112700.0,664800.0,112700.0
  Remesas y Ahorros en Honduras,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,170000.0,
  Remesas y Ahorros: Vehículos para Contribuir en la Reducción de la Pobreza,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279583.0,,279583.0,
  Promoviendo la seguridad alimentaria en las Cuencas de Choluteca y Río Negro (PROSADE),"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,11733487.372,991597.017,,982546.888,,2926561.005,,2593860.678,,975459.983,11733487.372,8470025.573
  Proyecto Aumento de los Ingresos para las Cooperativas Forestales de Honduras,"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,8001335.812,902575.951,,784744.661,,1756197.989,,1537944.293,,1284384.533,,598325.793,8001335.812,6864173.221
  Fortaleciendo la Gestión Educativa Distrital (FORTA),"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141505.857,,,728463.203,13141505.857,728463.203
  Unidad de Soporte de Programa,"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,4247522.429,,,,,,,809808.292,,802925.248,,633729.263,,576063.685,,459189.181,4247522.429,3281715.672
  Monitoreo de la Iniciativa de Proyecto de Cadena de Valor Agrícola,"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,451287.975,,,21726.808,,11571.926,,9924.725,,10686.676,451287.975,53910.135
"  Expansión de Programas Municipales y Servicios Amigables de Salud Sexual y Reproductiva, y Prevención del VIH/SIDA (MUNSALUD)","Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,9025759.517,3375634.059,,1405039.984,,1444121.522,,1444121.522,,1356842.428,1538169.95,1590701.096,10563929.468,10616460.614
  Apoyo al Programa de Caficultura Sostenible del IHCAFE (APCS),"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,4512879.758,182363.665,,1977849.883,,351229.308,,526207.195,,594749.683,4512879.758,3632399.737
  Promoviendo la seguridad alimentaria en las Cuencas de Nacaome y Goascaran en el Sur de Honduras (PRASA),"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,10830911.421,451287.975,,1237677.13,,2552527.212,,3158584.399,,419910.7,10830911.421,7819987.419
  Promoción de sistemas agroforestales en base a cacao de alto valor en Honduras,"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,6318031.662,358913.84,,696061.158,,1232535.155,,1179956.495,,432117.268,6318031.662,3899583.918
  Indice de Estigma y Discriminación,Programa Conjunto de Las Naciones unidas Sobre el VIH/SIDA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12945.0,12945.0,,,12945.0,12945.0
  Programa de Mitigación de Desastres Naturales y Finalización del Tramo Carretero de la sección I-B del Anillo Periférico en el Municipio del Distrito Central,Banco Centroamericano de Integración Económica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,46188510.0,6297230.1,,15603163.91,,12057423.809,46188510.0,33957817.82
  Cooperación financiera no reembolsable a la República de Honduras (Programa de Preinversión Vial),Banco Centroamericano de Integración Económica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664444.41,1139111.18,5664444.41,1139111.18
  Programa de Educación Primaria e Integración Tecnológica,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,7000000.0,,9200000.0,,19000000.0,,1800000.0,37000000.0,37000000.0
  Programa de apoyo al Bono 10 Mil en las zonas urbanas con énfasis en desarrollo.,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,26152.0,,41557.0,150000.0,67709.0
  Actividades productivas y comunitarias en Brus Laguna y Juan Francisco Bulnes,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,98000.0,,529000.0,140555.0,,151861.0,,133687.0,,179897.0,627000.0,606000.0
  MOSEF - Programa de Modernización del Sector Forestal,Unión Europea,0,,,,,,,,,,,,,,,,,,,,,,,,,28914866.372,1905928.924,,2083043.496,,1467669.062,,942244.374,28914866.372,6398885.857
  PADH - Programa de Apoyo a los Derechos Humanos en Honduras," - Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización
 - Unión Europea",0,,,,,,,,,,,,,,,,,,,,,,,,,,,6884491.993,,,713956.737,,562071.364,6884491.993,1276028.102
  PAAPIR - Proyecto de Apoyo a la Administración Pública y a la Integración Regional,Unión Europea,0,,,,,,,,,,,,,,,,,,,,,,,,,6884491.993,780091.701,4681454.555,2295266.829,,1383310.642,,1695160.618,11565946.548,6153829.79
  APN - Apoyo Presupuestario al Plan de Nación,Unión Europea,0,,,,,,,,,,,,,,,,,,,,,83302353.119,,,,,28718166.797,,9225219.271,,310384.801,,227063.071,83302353.119,38480833.941
  Programa Euro Justicia," - Agencia Española de Cooperación Internacional para el Desarrollo
 - Unión Europea",0,,,,,,,,,,,,,,,,,,,,,,,,,,,37864705.963,,,,,2864037.143,37864705.963,2864037.143
  Programa de fortalecimiento del Régimen Municipal,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,787183.0,762753.34,,,,24429.66,787183.0,787183.0
  Gestión de Patrimonio Cultural para el Desarrollo local de los Municipios de la Mancomunidad de COLOSUCA [Fase II],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,560689.0,560689.0,23427.0,,,23427.0,,,584116.0,584116.0
  Programa Nacional de Escuelas Taller [2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,910351.0,878215.0,,,,,,,910351.0,878215.0
  Programa Nacional de Escuelas Taller [2010],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,950513.0,950513.0,,,25796.0,25796.0,,,,,976309.0,976309.0
  Gestión del Patrimonio Cultural para el Desarrollo Local del Municipio de San Juan de Ojojona [2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,549828.0,549828.0,19038.0,,,19038.0,,,568866.0,568866.0
  Programa de Fortalecimiento de la Gestión Urbana de los Centros Históricos [FASE IV],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,177445.0,168755.0,,,,,,,177445.0,168755.0
  Apoyo a pequeñas obras de infraestructura en Higuito,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,121612.0,117990.0,,3622.0,,,121612.0,121612.0
  Construcción del Plan Maestro (Director) del Ancatarillado Sanitario en Santa Rosa de Copán,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,12777243.0,11148321.0,,,,,,,12777243.0,11148321.0
  Incremento de la Cobertura de Agua y Saneamiento y Gestión [Comayagua],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,10863349.0,9839044.0,,,,,,,10863349.0,9839044.0
  Incremento de la Cobertura de Agua y Saneamiento y Gestión integrada de la cuenca baja y media del Río Goascorán.,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,6631085.0,5915741.0,,,,,,,6631085.0,5915741.0
  Apoyo al proceso de descentralización e institucionalización de las competencias transferidas en el ámbito de la seguridad ciudadana y de las políticas locales de género en los municipios.,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892676.0,1879404.0,,,1892676.0,1879404.0
  Desarrollo Rural a través de una Mejor Producción Sostenible y el Aprovechamiento de los Recursos Naturales,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523880.0,523880.0,14162.0,,538042.0,523880.0
  Fortalecimiento Institucional y de la Política Pública en materia de Justicia y Derechos Humanos,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,396540.0,396540.0,,,,,396540.0,396540.0
  Promover Procesos de Transparencia y Acceso a la Justicia de Colectivos en Situación de Vulnerabilidad,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787937.0,787937.0,,,787937.0,787937.0
  Patrimonio Cultural para el Desarrollo Local del Municipio de San Juan Ojojona,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134118.0,130000.0,,,134118.0,130000.0
  Desarrollo de las Actividades Acuicolas en el Golfo de Fonseca,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,850400.0,818869.0,,,,27359.0,,4172.0,850400.0,850400.0
  Mejora de Sistemas Productivos para Pescadores Artesanales Costa Norte,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,637433.0,612856.0,,,,24577.0,,-7297.0,637433.0,630136.0
  Modernización y fortalecimiento institucional del Congreso Nacional de la República de Honduras(Fase I),Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,322813.0,321337.0,,,,,,-101914.0,322813.0,219423.0
  Proyecto de Fortalecimiento de la Gestión del Patrimonio Cultural [2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,197400.0,197400.0,,,,,197400.0,197400.0
"  Apoyo a las Unidades de Investigación, Comunicación y Estadisticas de la Secretaría de Seguridad Ciudadana",Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,887649.0,887649.0,19572.0,,,,,,907221.0,887649.0
  Fortalecimiento de las Condiciones de Seguridad del Centro Histórico para el Desarrollo de la Convivencia Ciudadana en Honduras.,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,209356.0,204405.0,,,,,,,209356.0,204405.0
  Generación de Capacidades para Luchar Contra el Subregistro en Honduras,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,233316.0,233316.0,,,,,233316.0,233316.0
  Formación Profesional en Técnicas Acuicolas y Comercio Pesquero,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,426503.0,408450.0,,,,,,,426503.0,408450.0
  Derechos Civiles y Políticos de las Mujeres,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,275235.0,261216.0,,,,,,,275235.0,261216.0
  Desarrollo de Energías Renovables y Lucha Contra el Cambio Clímatico en Zonas Remotas del Sur de Honduras,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,833544.0,833544.0,45914.0,,,45914.0,,,879458.0,879458.0
  Programa Nacional de Escuelas Taller [2012-2013],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,551096.0,532080.0,,,,19016.0,551096.0,551096.0
  Mejoramiento Infraestructura Social Básica en el Territorio COLOSUCA [2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,312517.0,291670.35,,,,20846.65,312517.0,312517.0
  Apoyo a infraestructura social básica en el municipio de Jutiapa,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,365698.0,349400.0,,,,16298.0,365698.0,365698.0
"  Asistencia Técnica, Fortalecimiento de Capacidades para el Análisis y Alinemiento de la Cooperación para el Desarrollo, Seguimiento y Evaluación de Programas y Proyectos.",Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178041.66,178041.66,,,178041.66,178041.66
  Mejora de los Servicios de Acceso a la Justicia y Sistemas de Información Estadistica,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,147730.33,147317.33,,,,,147730.33,147317.33
  Procesos de Participación Ciudadana en la Toma de Decisiones y Reformas Legales,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,254028.33,252477.33,,,,1402.67,254028.33,253880.0
  Modernización y Fortalecimiento Institucional del Congreso Nacional de la República de Honduras [Fase II],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,341297.0,337303.0,,,,,,,341297.0,337303.0
  Desarrollo Integral en las Zonas Marginales del Municipio de La Ceiba,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,511089.0,508669.69,,,,2419.31,511089.0,511089.0
  Desarrollo Integral en Zonas Urbano Marginales del Municipio de Trujillo [2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,382277.0,365282.95,,,,16994.05,382277.0,382277.0
  Promoviendo Bienestar en la Colonia Elder Romero de Santa Rosa de Copán [PROMUEVE 2011],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,651664.54,651664.54,37419.46,,,37419.46,689084.0,689084.0
  Fortalecimiento de Capacidades Nacionales para la Implementación de las Políticas Públicas del Sector Género.,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,134655.0,133771.0,,,,,134655.0,133771.0
"  Apoyo al Ministerio Público durante el diseño, ejecución y seguimiento del proyecto PIT (Proyecto Contra la Impunidad y para el Fomento de la Transparencia)",Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65823.0,65823.0,65823.0,65823.0
  Fortalecimiento de las Capacidades Institucionales del Tribunal Superior de Cuentas de Honduras para la lucha contra la impunidad y apoyo a la transparencia,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675950.0,675950.0,675950.0,675950.0
  Fortalecimiento de las capacidades institucionales del Ministerio Público de Honduras para la lucha contra la impunidad y a poyo a la transparencia,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478711.0,1478711.0,1478711.0,1478711.0
  Apoyo a los esfuerzos nacionales del Instituto de Acceso a la Información Pública de Honduras para la lucha contra la impunidad y apoyo a la transparencia,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138260.0,138260.0,138260.0,138260.0
  Fortalecimiento de las capacidades institucionales de la Universidad Nacional Autónoma de Honduras para la lucha contra la impunidad y apoyo a la transparencia,Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51542.0,51542.0,51542.0,51542.0
  Potenciando el Desarrollo Endógeno con Identidad Territorial, ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,,,170000.0,
  Opciones para financiar la extensión de la cobertura de la seguridad social,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,9482.0,350000.0,9482.0
  Estudios de factibilidad del Proyecto Patuca III,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,848808.0,258240.0,,532983.0,,57585.0,,,848808.0,848808.0
  Ampliación Línea Periférica 22 para Abastecer la Colonia Villanueva,Gobierno de Japón,0,,,,,,,,,,,,,,,,,,,,,,,,,,,400885.904,140764.14,,,,139855.993,400885.904,280620.133
  Mejora de la gestión Pública y Acceso al Agua potable y Saneamiento en la Ciudad de Gracias [Departamento de Lempira],Agencia Española de Cooperación Internacional para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,4847367.0,4261563.0,,,,,,,4847367.0,4261563.0
  Mejora de la Eficiencia en el Procesamiento de Café y Reducción de su Impacto Ambiental, ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910945.0,,910945.0,
"  Programa Agua, Saneamiento e Higiene en Honduras [AGUASAN Honduras]",Cooperación Suiza para el Desarrollo y la Cooperación,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242105.0,2306000.0,,,8242105.0,2306000.0
  Competitividad y Desarrollo Rural Sostenible del Corredor Fronterizo Sur-Occidental [PROLENCA]," - Fondo Internacional de Desarrollo Agrícola
 - Fondo para el Desarrollo Internacional de la Organización de los Países Exportadores de Petroleo (OPEP)
 - Programa de las Naciones Unidas para el Desarrollo",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69722.88,37327.88,,1252.94,69722.88,38580.82
  Fortalecimiento del Sistema de Información Integrado de Salud,"Ministerio de Relaciones Exteriores, Comercio y Desarrollo de Canadá",0,,,,,,,,,,,,,,,,,,,,,,,,,,,14892503.204,,,13538.639,,,14892503.204,13538.639
  ALAS- Red Nacional de Centros Multimedia,Ministerio de Industria y Comercio de España,0,,,,,,,,,,,,,,,,,,,,,,,,,1305103.6,,,,,391531.05,,,1305103.6,391531.05
  IBERTEL - Fortalecimiento del Sistema Educativo en formación Profesional,Ministerio de Industria y Comercio de España,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1815244.13,1552033.75,,263210.36,,,1815244.13,1815244.11
  Centro de Recurso Educativo para Personas con Discapacidad Visual de Honduras [2011],Organización de Estados Iberoamericanos,0,,,,,,,,,,,,,,,,,,,,,,,,,49708.49,49708.49,,,,,,,49708.49,49708.49
  [Educación Inicial en Honduras o Instituto para el Desarrollo y la Innovación Educativa],Organización de Estados Iberoamericanos,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,25000.0,,,25000.0,25000.0
  Formación de Docentes para Enfrentar el Cambio Climático de Escuelas y Colegios del Departamento de Valle.,"Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,20000.0,
  Evaluación del PENSIDA III,Programa Conjunto de Las Naciones unidas Sobre el VIH/SIDA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14997.0,14997.0,,,14997.0,14997.0
  Socialización del Plan Nacional de Personas con VIH,Programa Conjunto de Las Naciones unidas Sobre el VIH/SIDA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.0,11400.0,,,11400.0,11400.0
  Conformación de la Red Transexual de Tegucialpa,Programa Conjunto de Las Naciones unidas Sobre el VIH/SIDA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600.0,14600.0,,,14600.0,14600.0
  Integración de la Gestión del Riesgo Climático en Políticas Sectoriales en Honduras.,Programa de las Naciones Unidas para el Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,46821.78,500000.0,46821.78
  Creación de Capacidades sobre la gestión integralde residuos solidos (GISR),Programa de las Naciones Unidas para el Medio Ambiente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,80000.0,,,160000.0,80000.0
  Apoyo Operacional para la Implementación del Programa de Apoyo a la Implement. de la Política Integral de Convivencia y Seg.,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,100981.0,,12537.0,300000.0,113518.0
  Desarrollo de un Modelo de Turismo Sostenible en la Costa Norte de Honduras,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,1366519.0,,,,,,,,,290000.0,,403785.0,,362000.0,1366519.0,1055785.0
  Evaluación de Impacto de la Expansión del Servicio Preescolar en Honduras [HO-T1162],Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,,410068.0,,134961.45,750000.0,545029.45
  Apoyo a la Promocion de Inversiones y Comercio [HO-T1155],Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,375000.0,,,250000.0,,,,17000.0,375000.0,267000.0
  Ampliación de la Oferta con Calidad del Tercer Ciclo por Modalidades Flexibles,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,125091.0,,41181.61,200000.0,166272.61
  Nuevos Modelos de Financiamiento al sector de productos agrícola de alto valor,Banco Interamericano de Desarrollo,0,,,,,,,,,,,,,,,,,,,,,,,,,950000.0,40000.0,,326804.0,,1641.0,,349951.0,950000.0,718396.0
